order_id,product_id,qty,line_total
ORD000771,SKU0034,3,132.57
ORD000772,SKU0009,1,22.21
ORD000772,SKU0024,1,42.07
ORD000772,SKU0016,2,35.32
ORD000773,SKU0039,3,168.42
ORD000774,SKU0000,1,31.32
ORD000774,SKU0024,3,126.21
ORD000774,SKU0023,1,27.67
ORD000775,SKU0024,2,84.14
ORD000775,SKU0024,1,42.07
ORD000775,SKU0020,4,110.4
ORD000776,SKU0011,2,95.4
ORD000777,SKU0001,1,16.74
ORD000777,SKU0015,3,41.16
ORD000777,SKU0021,4,49.16
ORD000778,SKU0022,3,115.89
ORD000779,SKU0032,3,105.09
ORD000780,SKU0001,3,50.22
ORD000780,SKU0014,2,99.88
ORD000781,SKU0008,1,41.79
ORD000781,SKU0024,2,84.14
ORD000781,SKU0026,2,44.78
ORD000782,SKU0019,3,45.36
ORD000782,SKU0028,2,84.96
ORD000783,SKU0034,2,88.38
ORD000783,SKU0008,3,125.37
ORD000783,SKU0033,2,54.78
ORD000784,SKU0036,2,60.38
ORD000784,SKU0020,1,27.6
ORD000784,SKU0035,1,48.85
ORD000785,SKU0001,3,50.22
ORD000786,SKU0028,3,127.44
ORD000786,SKU0009,2,44.42
ORD000787,SKU0001,3,50.22
ORD000788,SKU0014,2,99.88
ORD000788,SKU0014,1,49.94
ORD000788,SKU0022,1,38.63
ORD000789,SKU0038,4,140.92
ORD000789,SKU0023,2,55.34
ORD000789,SKU0024,4,168.28
ORD000790,SKU0012,2,51.78
ORD000791,SKU0017,4,263.0
ORD000792,SKU0004,2,39.16
ORD000793,SKU0020,4,110.4
ORD000793,SKU0015,4,54.88
ORD000793,SKU0025,1,14.83
ORD000794,SKU0020,4,110.4
ORD000794,SKU0039,1,56.14
ORD000794,SKU0033,1,27.39
ORD000795,SKU0015,4,54.88
ORD000796,SKU0033,1,27.39
ORD000796,SKU0012,3,77.67
ORD000797,SKU0018,4,98.12
ORD000797,SKU0010,4,39.0
ORD000798,SKU0033,2,54.78
ORD000798,SKU0029,4,113.68
ORD000798,SKU0005,1,43.02
ORD000799,SKU0034,2,88.38
ORD000799,SKU0025,4,59.32
ORD000799,SKU0020,4,110.4
ORD000800,SKU0037,2,92.52
ORD000800,SKU0029,1,28.42
ORD000801,SKU0010,1,9.75
ORD000801,SKU0005,1,43.02
ORD000801,SKU0028,3,127.44
ORD000802,SKU0024,2,84.14
ORD000802,SKU0024,4,168.28
ORD000802,SKU0002,2,109.1
ORD000803,SKU0009,2,44.42
ORD000803,SKU0009,2,44.42
ORD000803,SKU0003,4,117.96
ORD000804,SKU0028,3,127.44
ORD000804,SKU0011,1,47.7
ORD000804,SKU0008,2,83.58
ORD000805,SKU0029,4,113.68
ORD000806,SKU0038,4,140.92
ORD000807,SKU0030,4,198.12
ORD000807,SKU0026,4,89.56
ORD000807,SKU0005,1,43.02
ORD000808,SKU0039,2,112.28
ORD000808,SKU0003,2,58.98
ORD000809,SKU0022,1,38.63
ORD000809,SKU0009,1,22.21
ORD000809,SKU0036,3,90.57
ORD000810,SKU0006,4,126.44
ORD000811,SKU0018,2,49.06
ORD000811,SKU0029,3,85.26
ORD000811,SKU0002,1,54.55
ORD000812,SKU0024,1,42.07
ORD000812,SKU0027,1,49.92
ORD000813,SKU0007,3,82.56
ORD000814,SKU0033,2,54.78
ORD000814,SKU0013,1,10.46
ORD000815,SKU0033,1,27.39
ORD000815,SKU0030,3,148.59
ORD000815,SKU0027,3,149.76
ORD000816,SKU0039,3,168.42
ORD000816,SKU0008,4,167.16
ORD000816,SKU0033,4,109.56
ORD000817,SKU0014,3,149.82
ORD000817,SKU0012,1,25.89
ORD000817,SKU0007,1,27.52
ORD000818,SKU0013,4,41.84
ORD000818,SKU0026,1,22.39
ORD000818,SKU0021,3,36.87
ORD000819,SKU0012,3,77.67
ORD000820,SKU0019,3,45.36
ORD000820,SKU0000,1,31.32
ORD000821,SKU0036,1,30.19
ORD000821,SKU0011,2,95.4
ORD000822,SKU0030,4,198.12
ORD000822,SKU0002,2,109.1
ORD000822,SKU0030,2,99.06
ORD000823,SKU0029,4,113.68
ORD000823,SKU0003,3,88.47
ORD000824,SKU0034,1,44.19
ORD000824,SKU0013,3,31.38
ORD000824,SKU0022,1,38.63
ORD000825,SKU0021,4,49.16
ORD000826,SKU0038,4,140.92
ORD000826,SKU0011,1,47.7
ORD000826,SKU0019,3,45.36
ORD000827,SKU0005,4,172.08
ORD000827,SKU0015,3,41.16
ORD000828,SKU0033,3,82.17
ORD000829,SKU0002,2,109.1
ORD000829,SKU0005,4,172.08
ORD000830,SKU0032,2,70.06
ORD000830,SKU0012,3,77.67
ORD000831,SKU0020,2,55.2
ORD000831,SKU0006,2,63.22
ORD000832,SKU0024,1,42.07
ORD000832,SKU0000,3,93.96
ORD000833,SKU0029,1,28.42
ORD000833,SKU0006,3,94.83
ORD000834,SKU0013,3,31.38
ORD000834,SKU0012,2,51.78
ORD000835,SKU0020,4,110.4
ORD000835,SKU0007,3,82.56
ORD000835,SKU0009,2,44.42
ORD000836,SKU0039,1,56.14
ORD000837,SKU0035,3,146.55
ORD000837,SKU0017,2,131.5
ORD000838,SKU0010,1,9.75
ORD000839,SKU0028,1,42.48
ORD000839,SKU0008,1,41.79
ORD000839,SKU0030,1,49.53
ORD000840,SKU0005,4,172.08
ORD000841,SKU0038,4,140.92
ORD000841,SKU0039,3,168.42
ORD000841,SKU0019,3,45.36
ORD000842,SKU0029,2,56.84
ORD000843,SKU0029,3,85.26
ORD000844,SKU0014,2,99.88
ORD000845,SKU0025,2,29.66
ORD000845,SKU0021,3,36.87
ORD000846,SKU0004,4,78.32
ORD000847,SKU0029,2,56.84
ORD000847,SKU0018,3,73.59
ORD000848,SKU0032,1,35.03
ORD000849,SKU0035,1,48.85
ORD000849,SKU0019,4,60.48
ORD000850,SKU0039,2,112.28
ORD000851,SKU0024,1,42.07
ORD000851,SKU0021,2,24.58
ORD000852,SKU0036,3,90.57
ORD000852,SKU0034,2,88.38
ORD000853,SKU0036,4,120.76
ORD000853,SKU0007,4,110.08
ORD000853,SKU0020,1,27.6
ORD000854,SKU0025,1,14.83
ORD000854,SKU0038,1,35.23
ORD000855,SKU0031,1,48.48
ORD000855,SKU0005,2,86.04
ORD000856,SKU0000,2,62.64
ORD000856,SKU0009,4,88.84
ORD000856,SKU0034,3,132.57
ORD000857,SKU0012,2,51.78
ORD000857,SKU0020,3,82.8
ORD000858,SKU0022,1,38.63
ORD000858,SKU0037,1,46.26
ORD000859,SKU0008,3,125.37
ORD000859,SKU0003,3,88.47
ORD000860,SKU0035,3,146.55
ORD000861,SKU0015,4,54.88
ORD000862,SKU0020,4,110.4
ORD000862,SKU0025,4,59.32
ORD000862,SKU0027,2,99.84
ORD000863,SKU0012,4,103.56
ORD000864,SKU0018,2,49.06
ORD000865,SKU0001,2,33.48
ORD000866,SKU0005,2,86.04
ORD000867,SKU0038,4,140.92
ORD000867,SKU0039,2,112.28
ORD000867,SKU0029,4,113.68
ORD000868,SKU0022,2,77.26
ORD000868,SKU0011,4,190.8
ORD000869,SKU0031,2,96.96
ORD000869,SKU0032,3,105.09
ORD000869,SKU0026,3,67.17
ORD000870,SKU0030,3,148.59
ORD000870,SKU0007,4,110.08
ORD000870,SKU0005,2,86.04
ORD000871,SKU0033,1,27.39
ORD000871,SKU0033,1,27.39
ORD000872,SKU0004,3,58.74
ORD000872,SKU0039,1,56.14
ORD000872,SKU0021,1,12.29
ORD000873,SKU0030,3,148.59
ORD000873,SKU0026,3,67.17
ORD000873,SKU0018,3,73.59
ORD000874,SKU0038,3,105.69
ORD000874,SKU0036,3,90.57
ORD000874,SKU0003,4,117.96
ORD000875,SKU0003,3,88.47
ORD000875,SKU0039,1,56.14
ORD000875,SKU0018,4,98.12
ORD000876,SKU0004,3,58.74
ORD000876,SKU0016,2,35.32
ORD000876,SKU0039,3,168.42
ORD000877,SKU0007,2,55.04
ORD000878,SKU0028,3,127.44
ORD000878,SKU0011,3,143.1
ORD000878,SKU0015,4,54.88
ORD000879,SKU0021,1,12.29
ORD000880,SKU0026,4,89.56
ORD000880,SKU0015,4,54.88
ORD000881,SKU0022,1,38.63
ORD000881,SKU0016,1,17.66
ORD000881,SKU0003,2,58.98
ORD000882,SKU0019,4,60.48
ORD000882,SKU0034,2,88.38
ORD000883,SKU0016,2,35.32
ORD000883,SKU0033,4,109.56
ORD000884,SKU0024,3,126.21
ORD000884,SKU0033,1,27.39
ORD000885,SKU0022,4,154.52
ORD000885,SKU0039,3,168.42
ORD000885,SKU0021,3,36.87
ORD000886,SKU0037,4,185.04
ORD000886,SKU0029,2,56.84
ORD000887,SKU0021,2,24.58
ORD000887,SKU0020,1,27.6
ORD000887,SKU0000,1,31.32
ORD000888,SKU0033,1,27.39
ORD000889,SKU0018,3,73.59
ORD000890,SKU0039,1,56.14
ORD000891,SKU0007,1,27.52
ORD000891,SKU0005,2,86.04
ORD000891,SKU0024,2,84.14
ORD000892,SKU0018,4,98.12
ORD000892,SKU0004,4,78.32
ORD000893,SKU0020,3,82.8
ORD000893,SKU0010,1,9.75
ORD000893,SKU0017,1,65.75
ORD000894,SKU0003,3,88.47
ORD000894,SKU0016,2,35.32
ORD000895,SKU0012,4,103.56
ORD000895,SKU0011,4,190.8
ORD000896,SKU0027,2,99.84
ORD000896,SKU0039,1,56.14
ORD000896,SKU0028,3,127.44
ORD000897,SKU0004,3,58.74
ORD000898,SKU0009,1,22.21
ORD000898,SKU0002,4,218.2
ORD000899,SKU0021,4,49.16
ORD000899,SKU0036,1,30.19
ORD000899,SKU0032,4,140.12
ORD000900,SKU0004,2,39.16
ORD000900,SKU0000,4,125.28
ORD000901,SKU0034,3,132.57
ORD000901,SKU0021,3,36.87
ORD000901,SKU0025,1,14.83
ORD000902,SKU0021,1,12.29
ORD000902,SKU0029,3,85.26
ORD000902,SKU0012,2,51.78
ORD000903,SKU0012,3,77.67
ORD000903,SKU0024,1,42.07
ORD000904,SKU0028,2,84.96
ORD000905,SKU0001,2,33.48
ORD000906,SKU0034,3,132.57
ORD000907,SKU0001,1,16.74
ORD000907,SKU0021,1,12.29
ORD000908,SKU0007,2,55.04
ORD000908,SKU0033,4,109.56
ORD000909,SKU0037,2,92.52
ORD000909,SKU0004,1,19.58
ORD000909,SKU0009,4,88.84
ORD000910,SKU0002,2,109.1
ORD000910,SKU0008,1,41.79
ORD000910,SKU0011,1,47.7
ORD000911,SKU0039,2,112.28
ORD000911,SKU0037,1,46.26
ORD000912,SKU0038,2,70.46
ORD000912,SKU0004,2,39.16
ORD000913,SKU0025,3,44.49
ORD000913,SKU0007,2,55.04
ORD000913,SKU0020,2,55.2
ORD000914,SKU0004,1,19.58
ORD000914,SKU0017,2,131.5
ORD000915,SKU0023,2,55.34
ORD000915,SKU0028,2,84.96
ORD000915,SKU0037,1,46.26
ORD000916,SKU0039,4,224.56
ORD000916,SKU0010,1,9.75
ORD000916,SKU0031,1,48.48
ORD000917,SKU0005,3,129.06
ORD000918,SKU0008,2,83.58
ORD000918,SKU0009,3,66.63
ORD000918,SKU0033,4,109.56
ORD000919,SKU0039,1,56.14
ORD000920,SKU0031,1,48.48
ORD000920,SKU0019,3,45.36
ORD000920,SKU0026,1,22.39
ORD000921,SKU0007,1,27.52
ORD000922,SKU0032,2,70.06
ORD000922,SKU0029,2,56.84
ORD000922,SKU0017,1,65.75
ORD000923,SKU0030,4,198.12
ORD000924,SKU0002,1,54.55
ORD000924,SKU0023,3,83.01
ORD000924,SKU0013,4,41.84
ORD000925,SKU0029,1,28.42
ORD000925,SKU0006,1,31.61
ORD000925,SKU0034,2,88.38
ORD000926,SKU0032,1,35.03
ORD000926,SKU0004,2,39.16
ORD000927,SKU0026,2,44.78
ORD000927,SKU0020,2,55.2
ORD000928,SKU0006,2,63.22
ORD000929,SKU0014,1,49.94
ORD000929,SKU0030,4,198.12
ORD000930,SKU0013,4,41.84
ORD000931,SKU0008,4,167.16
ORD000931,SKU0012,3,77.67
ORD000932,SKU0008,1,41.79
ORD000932,SKU0036,1,30.19
ORD000933,SKU0029,4,113.68
ORD000934,SKU0014,3,149.82
ORD000934,SKU0038,2,70.46
ORD000935,SKU0035,2,97.7
ORD000935,SKU0005,4,172.08
ORD000935,SKU0033,4,109.56
ORD000936,SKU0017,1,65.75
ORD000936,SKU0027,2,99.84
ORD000937,SKU0037,2,92.52
ORD000937,SKU0037,2,92.52
ORD000938,SKU0002,1,54.55
ORD000938,SKU0030,1,49.53
ORD000939,SKU0030,1,49.53
ORD000939,SKU0028,4,169.92
ORD000940,SKU0000,4,125.28
ORD000940,SKU0013,2,20.92
ORD000940,SKU0022,3,115.89
ORD000941,SKU0030,3,148.59
ORD000942,SKU0037,1,46.26
ORD000942,SKU0029,4,113.68
ORD000942,SKU0008,4,167.16
ORD000943,SKU0029,1,28.42
ORD000943,SKU0004,4,78.32
ORD000943,SKU0021,1,12.29
ORD000944,SKU0039,2,112.28
ORD000944,SKU0005,3,129.06
ORD000945,SKU0023,1,27.67
ORD000945,SKU0007,4,110.08
ORD000945,SKU0023,4,110.68
ORD000946,SKU0023,2,55.34
ORD000946,SKU0035,1,48.85
ORD000947,SKU0021,2,24.58
ORD000948,SKU0030,2,99.06
ORD000948,SKU0014,3,149.82
ORD000948,SKU0022,3,115.89
ORD000949,SKU0003,1,29.49
ORD000949,SKU0023,3,83.01
ORD000950,SKU0033,1,27.39
ORD000950,SKU0030,3,148.59
ORD000950,SKU0028,3,127.44
ORD000951,SKU0005,1,43.02
ORD000951,SKU0025,2,29.66
ORD000952,SKU0010,3,29.25
ORD000953,SKU0009,2,44.42
ORD000953,SKU0033,1,27.39
ORD000954,SKU0034,2,88.38
ORD000954,SKU0030,3,148.59
ORD000954,SKU0026,4,89.56
ORD000955,SKU0004,1,19.58
ORD000956,SKU0021,4,49.16
ORD000956,SKU0037,3,138.78
ORD000956,SKU0020,4,110.4
ORD000957,SKU0028,4,169.92
ORD000957,SKU0019,2,30.24
ORD000957,SKU0019,2,30.24
ORD000958,SKU0023,3,83.01
ORD000958,SKU0003,2,58.98
ORD000959,SKU0010,2,19.5
ORD000959,SKU0034,3,132.57
ORD000960,SKU0009,2,44.42
ORD000960,SKU0015,1,13.72
ORD000960,SKU0002,3,163.65
ORD000961,SKU0016,3,52.98
ORD000961,SKU0011,2,95.4
ORD000962,SKU0020,3,82.8
ORD000962,SKU0009,3,66.63
ORD000962,SKU0028,2,84.96
ORD000963,SKU0001,4,66.96
ORD000964,SKU0020,2,55.2
ORD000964,SKU0000,3,93.96
ORD000965,SKU0036,2,60.38
ORD000965,SKU0036,4,120.76
ORD000966,SKU0030,1,49.53
ORD000966,SKU0008,1,41.79
ORD000966,SKU0019,1,15.12
ORD000967,SKU0022,1,38.63
ORD000967,SKU0020,1,27.6
ORD000968,SKU0033,2,54.78
ORD000968,SKU0017,2,131.5
ORD000968,SKU0001,1,16.74
ORD000969,SKU0005,4,172.08
ORD000969,SKU0012,4,103.56
ORD000969,SKU0020,1,27.6
ORD000970,SKU0027,3,149.76
ORD000971,SKU0018,3,73.59
ORD000972,SKU0035,1,48.85
ORD000972,SKU0013,4,41.84
ORD000973,SKU0010,4,39.0
ORD000973,SKU0026,2,44.78
ORD000974,SKU0013,3,31.38
ORD000975,SKU0004,4,78.32
ORD000975,SKU0005,1,43.02
ORD000976,SKU0011,4,190.8
ORD000976,SKU0036,2,60.38
ORD000977,SKU0018,4,98.12
ORD000977,SKU0002,3,163.65
ORD000978,SKU0035,4,195.4
ORD000978,SKU0014,1,49.94
ORD000979,SKU0019,4,60.48
ORD000979,SKU0007,3,82.56
ORD000980,SKU0015,1,13.72
ORD000980,SKU0007,3,82.56
ORD000981,SKU0023,4,110.68
ORD000981,SKU0036,4,120.76
ORD000981,SKU0016,4,70.64
ORD000982,SKU0036,1,30.19
ORD000982,SKU0016,2,35.32
ORD000982,SKU0037,1,46.26
ORD000983,SKU0008,3,125.37
ORD000983,SKU0010,1,9.75
ORD000984,SKU0022,1,38.63
ORD000984,SKU0018,3,73.59
ORD000985,SKU0012,2,51.78
ORD000985,SKU0006,2,63.22
ORD000985,SKU0034,3,132.57
ORD000986,SKU0023,1,27.67
ORD000986,SKU0034,3,132.57
ORD000987,SKU0033,3,82.17
ORD000988,SKU0021,2,24.58
ORD000988,SKU0006,2,63.22
ORD000989,SKU0012,1,25.89
ORD000990,SKU0007,2,55.04
ORD000991,SKU0019,3,45.36
ORD000991,SKU0008,4,167.16
ORD000992,SKU0011,3,143.1
ORD000992,SKU0001,1,16.74
ORD000993,SKU0009,2,44.42
ORD000993,SKU0019,2,30.24
ORD000993,SKU0013,2,20.92
ORD000994,SKU0007,1,27.52
ORD000994,SKU0001,4,66.96
ORD000994,SKU0027,1,49.92
ORD000995,SKU0032,1,35.03
ORD000996,SKU0002,1,54.55
ORD000996,SKU0019,1,15.12
ORD000997,SKU0013,2,20.92
ORD000997,SKU0011,3,143.1
ORD000997,SKU0001,1,16.74
ORD000998,SKU0022,3,115.89
ORD000998,SKU0010,2,19.5
ORD000998,SKU0032,1,35.03
ORD000999,SKU0033,2,54.78
ORD001000,SKU0034,1,44.19
ORD001001,SKU0030,3,148.59
ORD001001,SKU0037,2,92.52
ORD001001,SKU0028,1,42.48
ORD001002,SKU0027,2,99.84
ORD001002,SKU0032,2,70.06
ORD001003,SKU0007,4,110.08
ORD001003,SKU0007,2,55.04
ORD001004,SKU0018,1,24.53
ORD001004,SKU0005,3,129.06
ORD001004,SKU0031,1,48.48
ORD001005,SKU0038,3,105.69
ORD001005,SKU0028,2,84.96
ORD001006,SKU0027,2,99.84
ORD001006,SKU0004,4,78.32
ORD001007,SKU0031,1,48.48
ORD001008,SKU0005,1,43.02
ORD001008,SKU0009,4,88.84
ORD001008,SKU0025,1,14.83
ORD001009,SKU0012,3,77.67
ORD001009,SKU0012,4,103.56
ORD001010,SKU0031,3,145.44
ORD001010,SKU0037,3,138.78
ORD001011,SKU0038,4,140.92
ORD001011,SKU0031,3,145.44
ORD001012,SKU0007,3,82.56
ORD001013,SKU0008,1,41.79
ORD001014,SKU0031,1,48.48
ORD001015,SKU0020,2,55.2
ORD001015,SKU0019,1,15.12
ORD001015,SKU0004,4,78.32
ORD001016,SKU0031,4,193.92
ORD001016,SKU0032,3,105.09
ORD001017,SKU0034,1,44.19
ORD001017,SKU0002,4,218.2
ORD001017,SKU0007,4,110.08
ORD001018,SKU0028,4,169.92
ORD001018,SKU0002,1,54.55
ORD001019,SKU0019,2,30.24
ORD001019,SKU0031,4,193.92
ORD001019,SKU0008,3,125.37
ORD001020,SKU0036,4,120.76
ORD001021,SKU0030,4,198.12
ORD001021,SKU0035,2,97.7
ORD001021,SKU0032,1,35.03
ORD001022,SKU0037,4,185.04
ORD001022,SKU0039,3,168.42
ORD001023,SKU0001,1,16.74
ORD001024,SKU0037,1,46.26
ORD001024,SKU0021,4,49.16
ORD001025,SKU0022,4,154.52
ORD001025,SKU0022,1,38.63
ORD001026,SKU0019,1,15.12
ORD001027,SKU0021,2,24.58
ORD001028,SKU0002,4,218.2
ORD001028,SKU0027,4,199.68
ORD001029,SKU0030,1,49.53
ORD001029,SKU0020,4,110.4
ORD001029,SKU0036,4,120.76
ORD001030,SKU0031,1,48.48
ORD001031,SKU0032,3,105.09
ORD001031,SKU0010,3,29.25
ORD001032,SKU0031,1,48.48
ORD001033,SKU0016,1,17.66
ORD001033,SKU0019,4,60.48
ORD001034,SKU0037,1,46.26
ORD001034,SKU0037,3,138.78
ORD001034,SKU0017,1,65.75
ORD001035,SKU0027,2,99.84
ORD001035,SKU0022,1,38.63
ORD001036,SKU0027,3,149.76
ORD001036,SKU0012,4,103.56
ORD001037,SKU0032,4,140.12
ORD001037,SKU0035,2,97.7
ORD001037,SKU0001,2,33.48
ORD001038,SKU0029,3,85.26
ORD001039,SKU0003,2,58.98
ORD001039,SKU0023,4,110.68
ORD001039,SKU0009,2,44.42
ORD001040,SKU0026,3,67.17
ORD001040,SKU0004,2,39.16
ORD001041,SKU0010,3,29.25
ORD001041,SKU0038,2,70.46
ORD001042,SKU0009,2,44.42
ORD001043,SKU0029,4,113.68
ORD001043,SKU0035,4,195.4
ORD001044,SKU0010,3,29.25
ORD001045,SKU0017,2,131.5
ORD001045,SKU0002,4,218.2
ORD001046,SKU0020,3,82.8
ORD001047,SKU0005,4,172.08
ORD001047,SKU0008,2,83.58
ORD001048,SKU0032,1,35.03
ORD001048,SKU0033,3,82.17
ORD001048,SKU0031,1,48.48
ORD001049,SKU0021,4,49.16
ORD001049,SKU0015,4,54.88
ORD001050,SKU0011,2,95.4
ORD001051,SKU0016,1,17.66
ORD001051,SKU0031,3,145.44
ORD001052,SKU0027,4,199.68
ORD001052,SKU0015,3,41.16
ORD001052,SKU0009,3,66.63
ORD001053,SKU0001,1,16.74
ORD001053,SKU0003,2,58.98
ORD001054,SKU0019,3,45.36
ORD001054,SKU0007,2,55.04
ORD001055,SKU0025,3,44.49
ORD001056,SKU0019,2,30.24
ORD001057,SKU0020,4,110.4
ORD001057,SKU0002,3,163.65
ORD001057,SKU0005,4,172.08
ORD001058,SKU0027,1,49.92
ORD001058,SKU0010,3,29.25
ORD001059,SKU0026,3,67.17
ORD001059,SKU0029,1,28.42
ORD001060,SKU0028,2,84.96
ORD001060,SKU0000,4,125.28
ORD001060,SKU0012,3,77.67
ORD001061,SKU0007,2,55.04
ORD001062,SKU0008,4,167.16
ORD001062,SKU0020,4,110.4
ORD001062,SKU0030,2,99.06
ORD001063,SKU0037,3,138.78
ORD001063,SKU0018,2,49.06
ORD001063,SKU0005,4,172.08
ORD001064,SKU0024,2,84.14
ORD001064,SKU0001,1,16.74
ORD001065,SKU0029,2,56.84
ORD001066,SKU0025,4,59.32
ORD001067,SKU0005,3,129.06
ORD001068,SKU0000,4,125.28
ORD001069,SKU0014,2,99.88
ORD001070,SKU0031,4,193.92
ORD001070,SKU0008,4,167.16
ORD001071,SKU0012,4,103.56
ORD001071,SKU0011,4,190.8
ORD001072,SKU0016,2,35.32
ORD001072,SKU0039,4,224.56
ORD001073,SKU0029,1,28.42
ORD001073,SKU0000,4,125.28
ORD001073,SKU0008,3,125.37
ORD001074,SKU0024,4,168.28
ORD001074,SKU0038,3,105.69
ORD001074,SKU0004,1,19.58
ORD001075,SKU0021,2,24.58
ORD001076,SKU0038,1,35.23
ORD001076,SKU0000,3,93.96
ORD001076,SKU0032,4,140.12
ORD001077,SKU0023,2,55.34
ORD001077,SKU0035,1,48.85
ORD001077,SKU0037,2,92.52
ORD001078,SKU0031,3,145.44
ORD001078,SKU0029,2,56.84
ORD001078,SKU0005,3,129.06
ORD001079,SKU0016,1,17.66
ORD001080,SKU0031,3,145.44
ORD001081,SKU0016,3,52.98
ORD001081,SKU0033,3,82.17
ORD001082,SKU0031,2,96.96
ORD001082,SKU0035,4,195.4
ORD001083,SKU0003,2,58.98
ORD001084,SKU0016,2,35.32
ORD001084,SKU0029,4,113.68
ORD001085,SKU0028,3,127.44
ORD001086,SKU0031,1,48.48
ORD001086,SKU0009,1,22.21
ORD001087,SKU0018,2,49.06
ORD001088,SKU0036,2,60.38
ORD001088,SKU0037,1,46.26
ORD001089,SKU0026,1,22.39
ORD001090,SKU0006,3,94.83
ORD001090,SKU0001,3,50.22
ORD001090,SKU0007,4,110.08
ORD001091,SKU0009,1,22.21
ORD001091,SKU0005,4,172.08
ORD001092,SKU0017,1,65.75
ORD001092,SKU0021,1,12.29
ORD001092,SKU0039,4,224.56
ORD001093,SKU0013,1,10.46
ORD001094,SKU0004,4,78.32
ORD001095,SKU0011,2,95.4
ORD001095,SKU0025,1,14.83
ORD001096,SKU0024,4,168.28
ORD001097,SKU0019,4,60.48
ORD001098,SKU0038,2,70.46
ORD001098,SKU0022,1,38.63
ORD001098,SKU0023,2,55.34
ORD001099,SKU0030,3,148.59
ORD001099,SKU0036,4,120.76
ORD001100,SKU0039,2,112.28
ORD001100,SKU0027,4,199.68
ORD001101,SKU0021,4,49.16
ORD001101,SKU0014,2,99.88
ORD001101,SKU0031,1,48.48
ORD001102,SKU0005,4,172.08
ORD001102,SKU0019,2,30.24
ORD001103,SKU0033,4,109.56
ORD001104,SKU0035,1,48.85
ORD001105,SKU0032,4,140.12
ORD001106,SKU0036,3,90.57
ORD001106,SKU0022,3,115.89
ORD001107,SKU0001,1,16.74
ORD001107,SKU0029,2,56.84
ORD001107,SKU0011,4,190.8
ORD001108,SKU0019,3,45.36
ORD001108,SKU0037,4,185.04
ORD001109,SKU0011,2,95.4
ORD001109,SKU0011,1,47.7
ORD001110,SKU0006,4,126.44
ORD001110,SKU0034,1,44.19
ORD001110,SKU0000,4,125.28
ORD001111,SKU0030,4,198.12
ORD001112,SKU0039,3,168.42
ORD001112,SKU0025,3,44.49
ORD001113,SKU0000,2,62.64
ORD001114,SKU0012,1,25.89
ORD001114,SKU0013,4,41.84
ORD001114,SKU0009,2,44.42
ORD001115,SKU0005,3,129.06
ORD001116,SKU0027,1,49.92
ORD001116,SKU0007,2,55.04
ORD001117,SKU0030,1,49.53
ORD001117,SKU0028,2,84.96
ORD001118,SKU0025,1,14.83
ORD001118,SKU0021,1,12.29
ORD001118,SKU0006,4,126.44
ORD001119,SKU0037,3,138.78
ORD001119,SKU0002,4,218.2
ORD001119,SKU0025,4,59.32
ORD001120,SKU0003,1,29.49
ORD001121,SKU0035,1,48.85
ORD001121,SKU0017,4,263.0
ORD001122,SKU0039,3,168.42
ORD001122,SKU0028,4,169.92
ORD001123,SKU0012,4,103.56
ORD001123,SKU0022,4,154.52
ORD001124,SKU0037,3,138.78
ORD001125,SKU0018,4,98.12
ORD001126,SKU0010,2,19.5
ORD001126,SKU0018,1,24.53
ORD001127,SKU0012,2,51.78
ORD001128,SKU0026,4,89.56
ORD001129,SKU0035,1,48.85
ORD001130,SKU0022,2,77.26
ORD001130,SKU0011,1,47.7
ORD001131,SKU0007,2,55.04
ORD001131,SKU0007,2,55.04
ORD001132,SKU0022,1,38.63
ORD001132,SKU0035,3,146.55
ORD001133,SKU0006,1,31.61
ORD001133,SKU0028,4,169.92
ORD001133,SKU0007,1,27.52
ORD001134,SKU0002,1,54.55
ORD001134,SKU0010,1,9.75
ORD001134,SKU0013,3,31.38
ORD001135,SKU0028,4,169.92
ORD001135,SKU0006,2,63.22
ORD001135,SKU0023,3,83.01
ORD001136,SKU0028,4,169.92
ORD001137,SKU0021,3,36.87
ORD001137,SKU0032,2,70.06
ORD001138,SKU0026,3,67.17
ORD001138,SKU0015,2,27.44
ORD001139,SKU0008,4,167.16
ORD001140,SKU0033,3,82.17
ORD001140,SKU0001,4,66.96
ORD001141,SKU0033,1,27.39
ORD001141,SKU0005,3,129.06
ORD001141,SKU0020,4,110.4
ORD001142,SKU0025,1,14.83
ORD001143,SKU0033,3,82.17
ORD001144,SKU0035,3,146.55
ORD001144,SKU0020,3,82.8
ORD001144,SKU0000,3,93.96
ORD001145,SKU0025,4,59.32
ORD001145,SKU0013,4,41.84
ORD001145,SKU0022,4,154.52
ORD001146,SKU0002,3,163.65
ORD001147,SKU0034,3,132.57
ORD001147,SKU0013,1,10.46
ORD001147,SKU0032,3,105.09
ORD001148,SKU0010,1,9.75
ORD001148,SKU0001,3,50.22
ORD001148,SKU0015,3,41.16
ORD001149,SKU0003,3,88.47
ORD001150,SKU0007,1,27.52
ORD001150,SKU0007,4,110.08
ORD001151,SKU0000,4,125.28
ORD001151,SKU0021,2,24.58
ORD001151,SKU0037,2,92.52
ORD001152,SKU0036,2,60.38
ORD001152,SKU0024,2,84.14
ORD001153,SKU0037,2,92.52
ORD001153,SKU0023,4,110.68
ORD001153,SKU0006,2,63.22
ORD001154,SKU0005,1,43.02
